 ** Video Info ** 
Video File:
	Name:	conduite.mp4
	Frame Count:	308
	Width:	1366
	Height:	720
	FPS:	23.976023976023978
Video Display:
	Window Resolution:	[2560 1080]
	Window Fullscreen:	True
	Drawn Size:	[1366.  720.]

 ** Column Definitions ** 
frame_num:	The frame index being displayed. Range is 1 to video frame count.
frame_flip_time:	The time returned by win.flip() for the current frame_num.
playback_duration:	current frame_flip_time minus the first video frame_flip_time.

 ** Per Frame Video Playback Data ** 
frame_num	frame_flip_time	playback_duration
264	79.626695	10.883589	
265	79.676118	10.933012	
266	79.709734	10.966628	
267	79.759741	11.016635	
268	79.792972	11.049866	
269	79.843022	11.099917	
270	79.876175	11.133069	
271	79.910167	11.167061	
272	79.959663	11.216557	
273	79.993734	11.250628	
274	80.042890	11.299784	
275	80.092969	11.349863	
276	80.126380	11.383274	
277	80.176346	11.433240	
278	80.209817	11.466711	
279	80.259725	11.516620	
280	80.293002	11.549896	
281	80.342779	11.599673	
282	80.376170	11.633064	
283	80.426136	11.683030	
284	80.459739	11.716633	
285	80.493166	11.750060	
286	80.543182	11.800076	
287	80.576237	11.833131	
288	80.626315	11.883209	
289	80.676670	11.933564	
290	80.711654	11.968548	
291	80.759546	12.016440	
292	80.792727	12.049621	
293	80.826366	12.083260	
294	80.876375	12.133269	
295	80.909415	12.166309	
296	80.959414	12.216308	
297	80.992958	12.249853	
298	81.042895	12.299789	
299	81.092956	12.349850	
300	81.126149	12.383043	
301	81.176119	12.433013	
302	81.209857	12.466751	
303	81.243582	12.500476	
304	81.293120	12.550014	
