 ** Video Info ** 
Video File:
	Name:	poisson.mp4
	Frame Count:	379
	Width:	1280
	Height:	720
	FPS:	27.0
Video Display:
	Window Resolution:	[2560 1080]
	Window Fullscreen:	True
	Drawn Size:	[1280.  720.]

 ** Column Definitions ** 
frame_num:	The frame index being displayed. Range is 1 to video frame count.
frame_flip_time:	The time returned by win.flip() for the current frame_num.
playback_duration:	current frame_flip_time minus the first video frame_flip_time.

 ** Per Frame Video Playback Data ** 
frame_num	frame_flip_time	playback_duration
87	105.835901	3.288921	
88	105.885783	3.338804	
89	105.919373	3.372393	
90	105.969457	3.422478	
91	106.002664	3.455685	
92	106.035750	3.488771	
93	106.086148	3.539169	
94	106.102456	3.555477	
95	106.152403	3.605423	
96	106.186035	3.639056	
97	106.219167	3.672188	
98	106.252650	3.705670	
99	106.302710	3.755730	
100	106.335832	3.788853	
101	106.369371	3.822391	
102	106.402579	3.855600	
103	106.435748	3.888769	
104	106.486019	3.939040	
105	106.519307	3.972327	
106	106.552321	4.005341	
107	106.586102	4.039123	
108	106.619429	4.072450	
109	106.669343	4.122364	
110	106.702556	4.155577	
111	106.736124	4.189145	
112	106.769350	4.222371	
113	106.819248	4.272269	
114	106.852844	4.305864	
115	106.886029	4.339049	
116	106.919061	4.372081	
117	106.952676	4.405696	
118	107.002725	4.455745	
119	107.035717	4.488737	
120	107.068967	4.521988	
121	107.102379	4.555400	
122	107.135882	4.588903	
123	107.185962	4.638983	
124	107.219465	4.672485	
125	107.252659	4.705680	
126	107.285791	4.738812	
127	107.319300	4.772321	
128	107.369321	4.822342	
129	107.402615	4.855635	
130	107.435652	4.888672	
131	107.469326	4.922347	
132	107.519262	4.972282	
133	107.552283	5.005304	
134	107.585692	5.038712	
135	107.619328	5.072349	
136	107.652410	5.105430	
137	107.702581	5.155601	
138	107.735660	5.188681	
139	107.769316	5.222337	
140	107.802470	5.255490	
141	107.852372	5.305392	
142	107.885975	5.338995	
143	107.919155	5.372176	
144	107.952714	5.405735	
145	107.985968	5.438988	
146	108.035655	5.488675	
147	108.069438	5.522458	
148	108.102693	5.555714	
149	108.136099	5.589120	
150	108.169373	5.622393	
151	108.219343	5.672363	
152	108.252366	5.705386	
153	108.286098	5.739118	
154	108.319307	5.772328	
155	108.352382	5.805403	
156	108.402635	5.855656	
157	108.435728	5.888748	
158	108.485739	5.938759	
159	108.519321	5.972341	
160	108.552262	6.005283	
161	108.585692	6.038713	
162	108.635688	6.088709	
163	108.669089	6.122110	
164	108.702711	6.155731	
165	108.735936	6.188957	
166	108.769362	6.222382	
167	108.819313	6.272334	
168	108.852325	6.305345	
169	108.886044	6.339064	
170	108.919301	6.372321	
171	108.969290	6.422311	
172	109.002326	6.455347	
173	109.035971	6.488991	
174	109.068923	6.521943	
175	109.102401	6.555422	
176	109.235648	6.688668	
179	109.252682	6.705702	
180	109.302687	6.755708	
181	109.335678	6.788698	
182	109.369158	6.822179	
183	109.402734	6.855755	
184	109.435937	6.888957	
185	109.485871	6.938892	
186	109.519278	6.972299	
187	109.552263	7.005284	
188	109.585714	7.038735	
189	109.619021	7.072041	
190	109.669007	7.122028	
191	109.702790	7.155810	
192	109.735775	7.188795	
193	109.769296	7.222317	
194	109.802610	7.255631	
195	109.852428	7.305448	
196	109.885997	7.339017	
197	109.919228	7.372249	
198	109.952282	7.405302	
199	110.019373	7.472394	
200	110.035985	7.489005	
201	110.068905	7.521925	
202	110.102318	7.555339	
203	110.135996	7.589017	
204	110.185975	7.638995	
205	110.218996	7.672016	
206	110.252594	7.705614	
207	110.285725	7.738745	
208	110.319253	7.772273	
209	110.369270	7.822290	
210	110.402421	7.855441	
211	110.435681	7.888701	
212	110.469223	7.922243	
213	110.502767	7.955788	
214	110.552219	8.005239	
215	110.585764	8.038785	
216	110.618970	8.071991	
217	110.652594	8.105614	
218	110.702311	8.155332	
219	110.735938	8.188959	
220	110.768964	8.221985	
221	110.802348	8.255369	
222	110.835902	8.288923	
223	110.885959	8.338980	
224	110.918984	8.372005	
225	110.952767	8.405787	
226	110.985937	8.438958	
227	111.035628	8.488649	
228	111.068963	8.521984	
229	111.118977	8.571998	
230	111.152597	8.605618	
231	111.185680	8.638701	
232	111.219263	8.672284	
233	111.252383	8.705404	
234	111.302628	8.755649	
235	111.335778	8.788799	
236	111.369326	8.822346	
237	111.402406	8.855427	
238	111.435943	8.888963	
239	111.485635	8.938656	
240	111.519230	8.972250	
241	111.552201	9.005221	
242	111.585960	9.038981	
243	111.635890	9.088910	
244	111.669079	9.122100	
245	111.702685	9.155706	
246	111.735963	9.188984	
247	111.769001	9.222021	
248	111.819002	9.272022	
249	111.852604	9.305625	
250	111.885625	9.338645	
251	111.919278	9.372298	
252	111.952361	9.405382	
253	112.002289	9.455310	
254	112.035569	9.488590	
255	112.069063	9.522084	
256	112.102283	9.555304	
257	112.152615	9.605636	
258	112.185730	9.638750	
259	112.219217	9.672238	
260	112.252671	9.705692	
261	112.285894	9.738914	
262	112.335752	9.788773	
263	112.369326	9.822347	
264	112.402548	9.855568	
265	112.435622	9.888643	
266	112.469230	9.922250	
267	112.519281	9.972301	
268	112.552236	10.005257	
269	112.585738	10.038758	
270	112.618953	10.071973	
271	112.652395	10.105416	
272	112.702487	10.155507	
273	112.736024	10.189045	
274	112.768992	10.222013	
275	112.802556	10.255577	
276	112.852557	10.305578	
277	112.885679	10.338699	
278	112.919219	10.372240	
279	112.952508	10.405529	
280	112.987832	10.440852	
281	113.035990	10.489011	
282	113.068834	10.521855	
283	113.102377	10.555397	
284	113.135717	10.588738	
285	113.185878	10.638899	
286	113.219199	10.672219	
287	113.252450	10.705471	
288	113.286060	10.739081	
289	113.319218	10.772238	
290	113.369334	10.822355	
291	113.402543	10.855564	
292	113.435623	10.888644	
293	113.469210	10.922231	
294	113.502304	10.955324	
295	113.552206	11.005226	
296	113.585602	11.038622	
297	113.635914	11.088935	
298	113.668859	11.121880	
299	113.702456	11.155477	
300	113.735732	11.188753	
301	113.769050	11.222070	
302	113.819000	11.272020	
303	113.852518	11.305539	
304	113.885677	11.338698	
305	113.918969	11.371989	
306	113.969187	11.422207	
307	114.002429	11.455449	
308	114.035536	11.488557	
309	114.069233	11.522254	
310	114.102411	11.555431	
311	114.152704	11.605724	
312	114.185895	11.638916	
313	114.218931	11.671952	
314	114.252575	11.705596	
315	114.285686	11.738707	
316	114.335604	11.788624	
317	114.369199	11.822220	
318	114.402345	11.855366	
319	114.435600	11.888621	
320	114.485631	11.938651	
321	114.519059	11.972080	
322	114.552154	12.005175	
323	114.585867	12.038888	
324	114.619146	12.072167	
325	114.669201	12.122222	
326	114.702596	12.155617	
327	114.735641	12.188662	
328	114.769222	12.222242	
329	114.802429	12.255449	
330	114.852313	12.305334	
331	114.885832	12.338853	
332	114.919215	12.372235	
333	114.952410	12.405431	
334	115.002755	12.455776	
335	115.035512	12.488533	
336	115.069182	12.522203	
337	115.102502	12.555523	
338	115.135601	12.588622	
339	115.185598	12.638618	
340	115.219199	12.672220	
341	115.252265	12.705285	
342	115.285632	12.738652	
343	115.319197	12.772217	
344	115.369158	12.822178	
345	115.402234	12.855255	
346	115.435833	12.888853	
347	115.468976	12.921996	
348	115.518922	12.971943	
349	115.552141	13.005162	
350	115.585720	13.038741	
351	115.619016	13.072036	
352	115.652248	13.105269	
353	115.702245	13.155266	
354	115.735846	13.188867	
355	115.768897	13.221918	
356	115.802513	13.255533	
357	115.835618	13.288638	
358	115.885605	13.338626	
359	115.919189	13.372210	
360	115.952311	13.405332	
361	115.985557	13.438577	
362	116.035713	13.488733	
363	116.068795	13.521815	
364	116.102213	13.555233	
365	116.135841	13.588862	
366	116.185616	13.638636	
367	116.219179	13.672199	
368	116.252416	13.705437	
369	116.302285	13.755306	
370	116.335826	13.788846	
