 ** Video Info ** 
Video File:
	Name:	conduite.mp4
	Frame Count:	308
	Width:	1366
	Height:	720
	FPS:	23.976023976023978
Video Display:
	Window Resolution:	[2560 1080]
	Window Fullscreen:	True
	Drawn Size:	[1366.  720.]

 ** Column Definitions ** 
frame_num:	The frame index being displayed. Range is 1 to video frame count.
frame_flip_time:	The time returned by win.flip() for the current frame_num.
playback_duration:	current frame_flip_time minus the first video frame_flip_time.

 ** Per Frame Video Playback Data ** 
frame_num	frame_flip_time	playback_duration
121	59.208897	4.933085	
122	59.258977	4.983165	
123	59.308686	5.032874	
124	59.342374	5.066562	
125	59.391913	5.116101	
126	59.425470	5.149658	
127	59.475235	5.199423	
128	59.508908	5.233096	
129	59.542195	5.266383	
130	59.592113	5.316301	
131	59.625783	5.349971	
132	59.675698	5.399886	
133	59.725681	5.449869	
134	59.758765	5.482953	
135	59.808685	5.532873	
136	59.841968	5.566156	
137	59.875234	5.599422	
138	59.925430	5.649618	
139	59.958657	5.682845	
140	60.008743	5.732931	
141	60.042269	5.766457	
142	60.092266	5.816454	
143	60.141927	5.866115	
144	60.175631	5.899819	
145	60.225660	5.949848	
146	60.258894	5.983082	
147	60.291989	6.016177	
148	60.342350	6.066538	
149	60.375225	6.099413	
150	60.425464	6.149652	
151	60.458923	6.183111	
152	60.508774	6.232962	
153	60.542259	6.266447	
154	60.592287	6.316475	
155	60.642266	6.366454	
156	60.675565	6.399753	
157	60.725627	6.449815	
158	60.758678	6.482866	
159	60.809022	6.533210	
160	60.842293	6.566481	
161	60.875224	6.599412	
162	60.925466	6.649654	
163	60.958608	6.682796	
164	61.008692	6.732880	
165	61.058880	6.783068	
166	61.092042	6.816230	
167	61.141897	6.866085	
168	61.175605	6.899793	
169	61.208673	6.932861	
170	61.258929	6.983117	
171	61.292232	7.016420	
172	61.342070	7.066258	
173	61.391882	7.116070	
174	61.425461	7.149649	
175	61.475226	7.199414	
176	61.509020	7.233208	
177	61.542303	7.266491	
178	61.591981	7.316169	
179	61.625455	7.349643	
180	61.675577	7.399765	
181	61.708694	7.432882	
182	61.758950	7.483138	
183	61.792199	7.516387	
184	61.842058	7.566246	
185	61.875210	7.599398	
186	61.925437	7.649625	
187	61.975550	7.699738	
188	62.008946	7.733134	
189	62.058601	7.782789	
190	62.092049	7.816237	
191	62.125678	7.849866	
192	62.175597	7.899785	
193	62.208594	7.932782	
194	62.258632	7.982820	
195	62.308906	8.033094	
196	62.341932	8.066120	
197	62.391862	8.116050	
198	62.425380	8.149568	
199	62.475541	8.199729	
200	62.508870	8.233058	
201	62.542102	8.266290	
202	62.591982	8.316170	
203	62.625541	8.349729	
204	62.675208	8.399396	
205	62.725585	8.449773	
206	62.758610	8.482798	
207	62.808678	8.532866	
208	62.842060	8.566248	
209	62.875203	8.599391	
210	62.925270	8.649458	
211	62.958717	8.682905	
212	63.008902	8.733090	
213	63.041928	8.766116	
214	63.091927	8.816115	
215	63.125701	8.849889	
216	63.175330	8.899518	
217	63.208525	8.932713	
218	63.258817	8.983005	
219	63.308688	9.032876	
220	63.342090	9.066278	
221	63.392199	9.116387	
222	63.425452	9.149640	
223	63.459029	9.183217	
224	63.508833	9.233021	
225	63.541860	9.266048	
226	63.592199	9.316387	
227	63.642067	9.366255	
228	63.675623	9.399811	
229	63.725527	9.449715	
230	63.758713	9.482901	
231	63.792296	9.516484	
232	63.842186	9.566374	
233	63.875170	9.599358	
234	63.925288	9.649476	
235	63.958610	9.682798	
236	64.008574	9.732762	
237	64.058543	9.782731	
238	64.091957	9.816145	
239	64.142282	9.866470	
240	64.175542	9.899730	
241	64.225432	9.949620	
242	64.258945	9.983133	
243	64.308860	10.033048	
244	64.342130	10.066318	
245	64.375140	10.099328	
246	64.425394	10.149582	
247	64.458592	10.182780	
248	64.508864	10.233052	
249	64.558860	10.283048	
250	64.592028	10.316216	
251	64.642283	10.366471	
252	64.675443	10.399631	
253	64.708533	10.432721	
254	64.758782	10.482970	
255	64.792061	10.516249	
256	64.842175	10.566363	
257	64.875140	10.599328	
258	64.925262	10.649450	
259	64.975398	10.699586	
260	65.008805	10.732993	
261	65.058999	10.783187	
262	65.092235	10.816423	
263	65.125312	10.849500	
264	65.175529	10.899717	
265	65.208434	10.932622	
266	65.258981	10.983169	
267	65.292216	11.016404	
268	65.342236	11.066424	
269	65.391814	11.116002	
270	65.425359	11.149547	
271	65.475618	11.199806	
272	65.508859	11.233047	
273	65.558874	11.283062	
274	65.592127	11.316315	
275	65.625267	11.349455	
276	65.675472	11.399660	
277	65.708732	11.432920	
278	65.758884	11.483072	
279	65.792168	11.516356	
280	65.842272	11.566460	
281	65.891813	11.616001	
282	65.925191	11.649379	
283	65.975442	11.699630	
284	66.008624	11.732812	
285	66.043969	11.768157	
286	66.092542	11.816730	
287	66.125700	11.849888	
288	66.175503	11.899691	
289	66.225521	11.949709	
290	66.258817	11.983005	
291	66.308595	12.032783	
292	66.342187	12.066375	
293	66.375105	12.099293	
294	66.425269	12.149457	
295	66.458694	12.182882	
296	66.508575	12.232763	
297	66.542129	12.266317	
298	66.592165	12.316353	
299	66.642144	12.366332	
300	66.675222	12.399410	
